pickups_dt,borough,pickups,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,class,clients_ids,clients_names,clients_genders,drLoc,clients_num,arrv_time
21-05-15 22:00,Brooklyn,940,6,10,58,43,1013.2,0,0.1525,0,0,N,carpool,13708010,hadeer,female,,1,6:27:59 AM
21-05-15 22:00,EWR,0,6,10,58,43,1013.2,0,0.1525,0,0,N,premium,34074354,toka,female,,1,11:06:34 AM
21-05-15 22:00,Manhattan,5164,6,10,58,43,1013.2,0,0.1525,0,0,N,accessibility,53101874,sabry,other,,1,11:43:29 AM
21-05-15 22:00,Queens,718,6,10,58,43,1013.2,0,0.1525,0,0,N,economy,84997291,doha,male,,1,5:26:15 PM
21-05-15 22:00,Staten Island,1,6,10,58,43,1013.2,0,0.1525,0,0,N,premium,18784045,moaz,male,,1,9:20:48 PM
21-05-15 22:00,NA,1,6,10,58,43,1013.2,0,0.1525,0,0,N,economy,59529042,sabry,other,,1,5:37:05 PM
21-05-15 23:00,Bronx,66,3,10,57.5,45.5,1013,0,0.0525,0,0,N,premium,91891468,ibrahim,female,,1,1:44:46 AM
21-05-15 23:00,Brooklyn,932,3,10,57.5,45.5,1013,0,0.0525,0,0,N,carpool,100125468,amira,other,,1,8:51:17 AM
21-05-15 23:00,EWR,0,3,10,57.5,45.5,1013,0,0.0525,0,0,N,premium,35687586,rahmah,other,,1,12:13:05 AM
21-05-15 23:00,Manhattan,4601,3,10,57.5,45.5,1013,0,0.0525,0,0,N,carpool,47361067,doha,male,,1,1:51:12 AM
21-05-15 23:00,Queens,489,3,10,57.5,45.5,1013,0,0.0525,0,0,N,premium,53156932,amira,male,,1,1:19:30 PM
21-05-15 23:00,Staten Island,3,3,10,57.5,45.5,1013,0,0.0525,0,0,N,economy,45413621,toka,other,,1,11:09:23 PM
21-05-15 23:00,NA,2,3,10,57.5,45.5,1013,0,0.0525,0,0,N,accessibility,53023575,yara,female,,1,2:01:33 PM
22-05-15 0:00,Bronx,64,3,10,55.5,44.5,1013.1,0,0.04,0,0,N,carpool,30085791,sarah,male,,1,5:19:24 PM
22-05-15 0:00,Brooklyn,842,3,10,55.5,44.5,1013.1,0,0.04,0,0,N,economy,55441311,ibrahim,male,,1,10:10:39 PM
22-05-15 0:00,EWR,0,3,10,55.5,44.5,1013.1,0,0.04,0,0,N,premium,37228065,malek,male,,1,12:01:37 PM
22-05-15 0:00,Manhattan,3611,3,10,55.5,44.5,1013.1,0,0.04,0,0,N,accessibility,26363471,sameh,female,,1,7:03:56 AM
22-05-15 0:00,Queens,509,3,10,55.5,44.5,1013.1,0,0.04,0,0,N,economy,86497693,moaz,male,,1,7:13:42 PM
22-05-15 0:00,Staten Island,2,3,10,55.5,44.5,1013.1,0,0.04,0,0,N,carpool,4977510,sarah,female,,1,9:35:42 PM
22-05-15 0:00,NA,5,3,10,55.5,44.5,1013.1,0,0.04,0,0,N,accessibility,48232052,abdallah,other,,1,12:46:36 PM
22-05-15 1:00,Bronx,51,5,10,55,41,1013,0,0.025,0,0,N,economy,25233011,doha,male,,1,8:04:57 PM
22-05-15 1:00,Brooklyn,584,5,10,55,41,1013,0,0.025,0,0,N,premium,41594275,khalid,female,,1,7:57:48 AM
22-05-15 1:00,EWR,0,5,10,55,41,1013,0,0.025,0,0,N,economy,61121994,doha,female,,1,7:49:50 AM
22-05-15 1:00,Manhattan,2080,5,10,55,41,1013,0,0.025,0,0,N,premium,5539868,malek,other,,1,6:45:26 AM
22-05-15 1:00,Queens,261,5,10,55,41,1013,0,0.025,0,0,N,premium,6282535,khalid,male,,1,3:53:50 PM
22-05-15 1:00,Staten Island,0,5,10,55,41,1013,0,0.025,0,0,N,economy,50684123,khalid,male,,1,10:34:25 PM
22-05-15 2:00,Bronx,38,0,10,55,42,1012.8,0,0.02,0,0,N,premium,16486285,toka,other,,1,6:13:20 AM
22-05-15 2:00,Brooklyn,376,0,10,55,42,1012.8,0,0.02,0,0,N,accessibility,76281375,ibrahim,female,,1,4:54:40 PM
22-05-15 2:00,EWR,0,0,10,55,42,1012.8,0,0.02,0,0,N,carpool,54308009,sarah,female,,1,5:00:28 PM
22-05-15 2:00,Manhattan,1261,0,10,55,42,1012.8,0,0.02,0,0,N,economy,12608493,john,other,,1,8:17:11 AM
22-05-15 2:00,Queens,146,0,10,55,42,1012.8,0,0.02,0,0,N,accessibility,52356170,sameh,other,,1,4:51:45 PM
22-05-15 2:00,Staten Island,2,0,10,55,42,1012.8,0,0.02,0,0,N,economy,4136021,sarah,male,,1,6:06:13 AM
22-05-15 2:00,NA,2,0,10,55,42,1012.8,0,0.02,0,0,N,carpool,48867001,mahmoud,female,,1,8:18:51 PM
22-05-15 3:00,Bronx,29,0,10,55,44,1012.1,0,0.01,0,0,N,premium,30445484,moaz,male,,1,7:43:13 PM
22-05-15 3:00,Brooklyn,247,0,10,55,44,1012.1,0,0.01,0,0,N,carpool,83580348,yousef,other,,1,2:46:36 PM
22-05-15 3:00,EWR,0,0,10,55,44,1012.1,0,0.01,0,0,N,accessibility,52314933,yousef,male,,1,10:22:31 AM
22-05-15 3:00,Manhattan,809,0,10,55,44,1012.1,0,0.01,0,0,N,accessibility,71365735,sabry,other,,1,11:30:20 AM
22-05-15 3:00,Queens,83,0,10,55,44,1012.1,0,0.01,0,0,N,carpool,94171622,khalid,male,,1,3:23:16 AM
22-05-15 3:00,Staten Island,2,0,10,55,44,1012.1,0,0.01,0,0,N,carpool,62473419,sameh,male,,1,6:26:59 PM
22-05-15 3:00,NA,1,0,10,55,44,1012.1,0,0.01,0,0,N,premium,9160909,mohamod,female,,1,5:04:33 PM
22-05-15 4:00,Bronx,44,3,10,55,46,1012,0,0,0,0,N,premium,42050513,doha,other,,1,7:04:24 AM
22-05-15 4:00,Brooklyn,215,3,10,55,46,1012,0,0,0,0,N,accessibility,57027676,mahmoud,female,,1,10:57:38 AM
22-05-15 4:00,EWR,0,3,10,55,46,1012,0,0,0,0,N,economy,55961273,abdulrahman,other,,1,10:45:14 AM
22-05-15 4:00,Manhattan,772,3,10,55,46,1012,0,0,0,0,N,carpool,64154591,toka,male,,1,9:20:09 PM
22-05-15 4:00,Queens,94,3,10,55,46,1012,0,0,0,0,N,accessibility,64749652,mohamod,other,,1,11:38:03 AM
22-05-15 4:00,Staten Island,1,3,10,55,46,1012,0,0,0,0,N,economy,31278542,doha,other,,1,8:15:38 AM
22-05-15 4:00,NA,1,3,10,55,46,1012,0,0,0,0,N,accessibility,28045624,sabry,male,,1,2:38:08 AM
22-05-15 5:00,Bronx,34,3,10,55,46,1011.7,0,0,0,0,N,economy,32587307,bishoy,other,,1,9:51:10 PM
22-05-15 5:00,Brooklyn,307,3,10,55,46,1011.7,0,0,0,0,N,accessibility,47413629,hadeer,female,,1,2:40:13 AM
22-05-15 5:00,EWR,0,3,10,55,46,1011.7,0,0,0,0,N,premium,14712103,bishoy,male,,1,3:28:04 AM
22-05-15 5:00,Manhattan,947,3,10,55,46,1011.7,0,0,0,0,N,economy,43127033,sarah,other,,1,8:31:00 AM
22-05-15 5:00,Queens,123,3,10,55,46,1011.7,0,0,0,0,N,economy,65672838,bishoy,other,,1,7:57:33 PM
22-05-15 5:00,Staten Island,0,3,10,55,46,1011.7,0,0,0,0,N,premium,87481286,nada,male,,1,12:43:15 AM
22-05-15 5:00,NA,3,3,10,55,46,1011.7,0,0,0,0,N,premium,7671003,mahmoud,female,,1,10:55:52 AM
22-05-15 6:00,Bronx,43,7,10,55,45,1011.1,0,0,0,0,N,carpool,16447796,abdulrahman,other,,1,5:46:09 PM
22-05-15 6:00,Brooklyn,416,7,10,55,45,1011.1,0,0,0,0,N,premium,5411474,doha,other,,1,10:30:10 PM
22-05-15 6:00,EWR,0,7,10,55,45,1011.1,0,0,0,0,N,economy,101961825,safaa,male,,1,3:16:44 AM
22-05-15 6:00,Manhattan,1164,7,10,55,45,1011.1,0,0,0,0,N,premium,99395502,khalid,other,,1,4:58:02 AM
22-05-15 6:00,Queens,310,7,10,55,45,1011.1,0,0,0,0,N,carpool,85592946,hadeer,male,,1,1:32:25 AM
22-05-15 6:00,Staten Island,0,7,10,55,45,1011.1,0,0,0,0,N,economy,91061947,khalid,male,,1,10:46:23 PM
22-05-15 6:00,NA,1,7,10,55,45,1011.1,0,0,0,0,N,carpool,66315692,bishoy,male,,1,11:23:45 AM
22-05-15 7:00,Bronx,72,6,10,55,44,1011,0,0,0,0,N,accessibility,71318222,moaz,male,,1,8:50:05 AM
22-05-15 7:00,Brooklyn,522,6,10,55,44,1011,0,0,0,0,N,carpool,36358481,khalid,male,,1,3:50:48 PM
22-05-15 7:00,EWR,0,6,10,55,44,1011,0,0,0,0,N,economy,17133515,amira,male,,1,3:55:54 PM
22-05-15 7:00,Manhattan,1542,6,10,55,44,1011,0,0,0,0,N,premium,5176603,kareem,female,,1,8:59:27 AM
22-05-15 7:00,Queens,288,6,10,55,44,1011,0,0,0,0,N,economy,5040127,safaa,male,,1,7:13:16 AM
22-05-15 7:00,Staten Island,2,6,10,55,44,1011,0,0,0,0,N,economy,30082758,sameh,female,,1,2:50:32 AM
22-05-15 7:00,NA,3,6,10,55,44,1011,0,0,0,0,N,economy,23192698,yara,male,,1,6:18:20 PM
22-05-15 8:00,Bronx,117,0,10,56,44,1011,0,0,0,0,N,economy,36020339,mohamod,male,,1,2:32:47 AM
22-05-15 8:00,Brooklyn,622,0,10,56,44,1011,0,0,0,0,N,accessibility,67781993,safaa,other,,1,11:48:08 AM
22-05-15 8:00,EWR,0,0,10,56,44,1011,0,0,0,0,N,carpool,16836211,john,female,,1,12:31:16 AM
22-05-15 8:00,Manhattan,2433,0,10,56,44,1011,0,0,0,0,N,carpool,93157313,yara,male,,1,3:40:39 AM
22-05-15 8:00,Queens,412,0,10,56,44,1011,0,0,0,0,N,economy,75054660,sarah,male,,1,12:46:43 AM
22-05-15 8:00,Staten Island,4,0,10,56,44,1011,0,0,0,0,N,accessibility,76717465,yousef,male,,1,4:31:08 AM
22-05-15 8:00,NA,2,0,10,56,44,1011,0,0,0,0,N,economy,19494969,safaa,male,,1,5:42:11 AM
22-05-15 9:00,Bronx,104,0,10,56,43,1011,0,0,0,0,N,premium,49425519,yousef,female,,1,9:07:19 AM
22-05-15 9:00,Brooklyn,701,0,10,56,43,1011,0,0,0,0,N,premium,90448771,safaa,female,,1,9:12:34 PM
22-05-15 9:00,EWR,0,0,10,56,43,1011,0,0,0,0,N,premium,28414956,john,male,,1,10:29:41 AM
22-05-15 9:00,Manhattan,2982,0,10,56,43,1011,0,0,0,0,N,accessibility,46682436,toka,male,,1,7:07:23 PM
22-05-15 9:00,Queens,401,0,10,56,43,1011,0,0,0,0,N,economy,88188723,nada,male,,1,7:38:11 AM
22-05-15 9:00,Staten Island,8,0,10,56,43,1011,0,0,0,0,N,premium,22457239,mohamod,male,,1,7:56:17 PM
22-05-15 9:00,NA,2,0,10,56,43,1011,0,0,0,0,N,economy,48311348,yousef,other,,1,8:22:09 AM
22-05-15 10:00,Bronx,88,0,10,55,42,1012,0,0,0,0,N,economy,68367165,abdallah,male,,1,2:14:27 PM
22-05-15 10:00,Brooklyn,630,0,10,55,42,1012,0,0,0,0,N,premium,72244862,ibrahim,male,,1,1:32:24 PM
22-05-15 10:00,EWR,0,0,10,55,42,1012,0,0,0,0,N,carpool,15961737,sarah,other,,1,11:46:10 PM
22-05-15 10:00,Manhattan,2655,0,10,55,42,1012,0,0,0,0,N,premium,64649505,mahmoud,male,,1,8:54:11 PM
22-05-15 10:00,Queens,373,0,10,55,42,1012,0,0,0,0,N,carpool,51040449,nada,other,,1,5:22:58 AM
22-05-15 10:00,Staten Island,1,0,10,55,42,1012,0,0,0,0,N,accessibility,86848377,abdulrahman,male,,1,9:22:59 AM
22-05-15 10:00,NA,4,0,10,55,42,1012,0,0,0,0,N,premium,9113379,malek,female,,1,1:57:04 AM
22-05-15 11:00,Bronx,65,0,10,56,42,1012.5,0,0,0,0,N,accessibility,10718870,toka,other,,1,4:16:25 PM
22-05-15 11:00,Brooklyn,546,0,10,56,42,1012.5,0,0,0,0,N,premium,41700196,amira,male,,1,7:05:47 AM
22-05-15 11:00,EWR,0,0,10,56,42,1012.5,0,0,0,0,N,economy,92286681,hadeer,other,,1,6:32:18 AM
22-05-15 11:00,Manhattan,2272,0,10,56,42,1012.5,0,0,0,0,N,economy,46566396,bishoy,male,,1,1:50:50 AM
22-05-15 11:00,Queens,356,0,10,56,42,1012.5,0,0,0,0,N,accessibility,87231657,yara,male,,1,7:40:36 PM
22-05-15 11:00,Staten Island,4,0,10,56,42,1012.5,0,0,0,0,N,accessibility,10193179,safaa,female,,1,5:40:48 AM
22-05-15 11:00,NA,3,0,10,56,42,1012.5,0,0,0,0,N,carpool,22946461,doha,other,,1,10:14:19 PM
22-05-15 12:00,Bronx,80,5,10,58,41,1012.8,0,0,0,0,N,accessibility,48620654,kareem,male,,1,7:06:49 PM
22-05-15 12:00,Brooklyn,493,5,10,58,41,1012.8,0,0,0,0,N,carpool,28932965,sarah,other,,1,6:49:19 PM
22-05-15 12:00,EWR,0,5,10,58,41,1012.8,0,0,0,0,N,premium,58014973,yara,other,,1,12:20:42 PM
22-05-15 12:00,Manhattan,2310,5,10,58,41,1012.8,0,0,0,0,N,premium,70811986,bishoy,other,,1,4:24:46 AM
22-05-15 12:00,Queens,350,5,10,58,41,1012.8,0,0,0,0,N,carpool,3264575,kareem,female,,1,5:25:05 AM
22-05-15 12:00,Staten Island,5,5,10,58,41,1012.8,0,0,0,0,N,premium,65832411,yara,other,,1,8:19:48 AM
22-05-15 12:00,NA,2,5,10,58,41,1012.8,0,0,0,0,N,economy,12056477,john,female,,1,7:18:22 PM
22-05-15 13:00,Bronx,71,3,10,60,40,1013.1,0,0,0,0,N,economy,100154869,safaa,female,,1,2:52:04 PM
22-05-15 13:00,Brooklyn,468,3,10,60,40,1013.1,0,0,0,0,N,accessibility,7749802,mohamod,other,,1,2:56:48 AM
22-05-15 13:00,EWR,0,3,10,60,40,1013.1,0,0,0,0,N,economy,57668642,mohamod,female,,1,4:50:21 AM
22-05-15 13:00,Manhattan,2355,3,10,60,40,1013.1,0,0,0,0,N,economy,97649625,rahmah,female,,1,7:10:49 PM
22-05-15 13:00,Queens,347,3,10,60,40,1013.1,0,0,0,0,N,accessibility,39544262,malek,male,,1,8:12:07 PM
22-05-15 13:00,Staten Island,3,3,10,60,40,1013.1,0,0,0,0,N,premium,42185846,ibrahim,female,,1,5:13:40 AM
22-05-15 13:00,NA,1,3,10,60,40,1013.1,0,0,0,0,N,premium,31315929,amira,male,,1,8:38:49 AM
22-05-15 14:00,Bronx,76,8,10,64,40,1013.2,0,0,0,0,N,carpool,43295814,hadeer,male,,1,1:17:36 AM
22-05-15 14:00,Brooklyn,519,8,10,64,40,1013.2,0,0,0,0,N,carpool,58114429,hadeer,other,,1,4:47:02 PM
22-05-15 14:00,EWR,0,8,10,64,40,1013.2,0,0,0,0,N,carpool,74853272,kareem,other,,1,9:50:39 AM
22-05-15 14:00,Manhattan,2586,8,10,64,40,1013.2,0,0,0,0,N,accessibility,10827258,amira,male,,1,5:54:13 PM
22-05-15 14:00,Queens,380,8,10,64,40,1013.2,0,0,0,0,N,accessibility,28938139,safaa,other,,1,2:50:06 AM
22-05-15 14:00,Staten Island,3,8,10,64,40,1013.2,0,0,0,0,N,accessibility,101917885,rahmah,male,,1,3:01:35 AM
22-05-15 15:00,Bronx,112,6,10,68,38,1013.2,0,0,0,0,N,accessibility,18392470,yara,other,,1,6:35:38 PM
22-05-15 15:00,Brooklyn,558,6,10,68,38,1013.2,0,0,0,0,N,accessibility,92938363,abdallah,other,,1,2:18:24 AM
22-05-15 15:00,EWR,0,6,10,68,38,1013.2,0,0,0,0,N,economy,34425855,khalid,male,,1,4:09:43 PM
22-05-15 15:00,Manhattan,2846,6,10,68,38,1013.2,0,0,0,0,N,carpool,81565967,khalid,female,,1,12:05:15 PM
22-05-15 15:00,Queens,550,6,10,68,38,1013.2,0,0,0,0,N,premium,66965937,rahmah,male,,1,1:50:18 AM
22-05-15 15:00,Staten Island,3,6,10,68,38,1013.2,0,0,0,0,N,accessibility,70069786,sameh,male,,1,5:27:32 PM
22-05-15 15:00,NA,2,6,10,68,38,1013.2,0,0,0,0,N,accessibility,45800678,yousef,female,,1,4:21:15 PM
22-05-15 16:00,Bronx,96,7,10,72,39,1013.1,0,0,0,0,N,premium,92664848,yara,male,,1,10:16:22 AM
22-05-15 16:00,Brooklyn,609,7,10,72,39,1013.1,0,0,0,0,N,economy,13799481,ibrahim,other,,1,4:42:21 AM
22-05-15 16:00,EWR,0,7,10,72,39,1013.1,0,0,0,0,N,accessibility,81379687,kareem,female,,1,5:58:57 PM
22-05-15 16:00,Manhattan,3328,7,10,72,39,1013.1,0,0,0,0,N,carpool,10225639,kareem,male,,1,1:49:48 AM
22-05-15 16:00,Queens,501,7,10,72,39,1013.1,0,0,0,0,N,premium,82560548,mahmoud,male,,1,5:06:07 AM
22-05-15 16:00,Staten Island,3,7,10,72,39,1013.1,0,0,0,0,N,economy,25312871,amira,female,,1,10:50:19 PM
22-05-15 16:00,NA,2,7,10,72,39,1013.1,0,0,0,0,N,premium,47700345,mohamod,female,,1,7:27:52 AM
22-05-15 17:00,Bronx,90,6,10,71,39,1012.8,0,0,0,0,N,carpool,91003660,kareem,female,,1,2:00:30 PM
22-05-15 17:00,Brooklyn,635,6,10,71,39,1012.8,0,0,0,0,N,accessibility,39105241,yara,other,,1,2:23:14 AM
22-05-15 17:00,EWR,0,6,10,71,39,1012.8,0,0,0,0,N,carpool,99723899,rahmah,female,,1,10:08:59 PM
22-05-15 17:00,Manhattan,3713,6,10,71,39,1012.8,0,0,0,0,N,premium,81651395,sarah,female,,1,2:42:36 PM
22-05-15 17:00,Queens,486,6,10,71,39,1012.8,0,0,0,0,N,premium,76833228,khalid,other,,1,2:13:06 AM
22-05-15 17:00,Staten Island,4,6,10,71,39,1012.8,0,0,0,0,N,economy,64304275,hadeer,male,,1,11:36:28 AM
22-05-15 17:00,NA,2,6,10,71,39,1012.8,0,0,0,0,N,carpool,55855592,sameh,male,,1,1:03:46 PM
22-05-15 18:00,Bronx,110,5,10,72,37,1012.7,0,0,0,0,N,economy,35876039,doha,other,,1,11:22:22 PM
22-05-15 18:00,Brooklyn,754,5,10,72,37,1012.7,0,0,0,0,N,carpool,27524294,kareem,female,,1,10:35:35 AM
22-05-15 18:00,EWR,0,5,10,72,37,1012.7,0,0,0,0,N,carpool,10553639,yara,male,,1,6:55:49 PM
22-05-15 18:00,Manhattan,3545,5,10,72,37,1012.7,0,0,0,0,N,premium,90239491,abdallah,female,,1,1:43:21 AM
22-05-15 18:00,Queens,526,5,10,72,37,1012.7,0,0,0,0,N,economy,66582728,yara,other,,1,9:10:51 AM
22-05-15 18:00,Staten Island,2,5,10,72,37,1012.7,0,0,0,0,N,economy,60147211,rahmah,female,,1,4:09:19 AM
22-05-15 18:00,NA,1,5,10,72,37,1012.7,0,0,0,0,N,economy,3325782,yara,male,,1,5:18:14 PM
22-05-15 19:00,Bronx,111,6,10,71,37,1012.9,0,0,0,0,N,accessibility,21303578,malek,female,,1,2:58:49 PM
22-05-15 19:00,Brooklyn,854,6,10,71,37,1012.9,0,0,0,0,N,accessibility,46913448,toka,female,,1,2:18:44 PM
22-05-15 19:00,EWR,0,6,10,71,37,1012.9,0,0,0,0,N,premium,29636075,sarah,male,,1,8:41:38 PM
22-05-15 19:00,Manhattan,3358,6,10,71,37,1012.9,0,0,0,0,N,accessibility,27301511,toka,other,,1,7:56:37 AM
22-05-15 19:00,Queens,517,6,10,71,37,1012.9,0,0,0,0,N,economy,41764652,amira,male,,1,4:50:30 PM
22-05-15 19:00,Staten Island,2,6,10,71,37,1012.9,0,0,0,0,N,carpool,26012333,nada,male,,1,2:39:13 AM
22-05-15 19:00,NA,2,6,10,71,37,1012.9,0,0,0,0,N,premium,29778650,nada,other,,1,3:38:41 AM
22-05-15 20:00,Bronx,95,10,10,68,40,1013.7,0,0,0,0,N,economy,34114042,toka,male,,1,4:48:24 PM
22-05-15 20:00,Brooklyn,924,10,10,68,40,1013.7,0,0,0,0,N,accessibility,66105844,amira,female,,1,2:39:36 AM
22-05-15 20:00,EWR,0,10,10,68,40,1013.7,0,0,0,0,N,premium,24408245,sameh,male,,1,12:15:26 AM
22-05-15 20:00,Manhattan,3310,10,10,68,40,1013.7,0,0,0,0,N,economy,89646849,yousef,female,,1,2:34:28 AM
22-05-15 20:00,Queens,523,10,10,68,40,1013.7,0,0,0,0,N,economy,101823460,malek,male,,1,11:57:33 AM
22-05-15 20:00,Staten Island,3,10,10,68,40,1013.7,0,0,0,0,N,accessibility,79500778,malek,male,,1,3:58:32 PM
22-05-15 20:00,NA,4,10,10,68,40,1013.7,0,0,0,0,N,accessibility,81660516,rahmah,female,,1,9:02:00 AM
22-05-15 21:00,Bronx,110,11,10,70,38,1014,0,0,0,0,N,carpool,17961842,amira,female,,1,10:09:43 AM
22-05-15 21:00,Brooklyn,920,11,10,70,38,1014,0,0,0,0,N,carpool,79202912,safaa,female,,1,8:57:50 AM
22-05-15 21:00,EWR,0,11,10,70,38,1014,0,0,0,0,N,premium,88499094,safaa,female,,1,3:00:32 AM
22-05-15 21:00,Manhattan,3138,11,10,70,38,1014,0,0,0,0,N,accessibility,40389922,yousef,female,,1,2:04:42 PM
22-05-15 21:00,Queens,503,11,10,70,38,1014,0,0,0,0,N,accessibility,80020114,nada,female,,1,9:21:47 PM
22-05-15 21:00,Staten Island,5,11,10,70,38,1014,0,0,0,0,N,economy,48035051,bishoy,male,,1,9:45:47 PM
22-05-15 22:00,Bronx,147,8,10,70,38,1014.2,0,0,0,0,N,accessibility,52900409,nada,other,,1,6:38:19 PM
22-05-15 22:00,Brooklyn,978,8,10,70,38,1014.2,0,0,0,0,N,economy,44204063,sameh,female,,1,10:54:22 PM
22-05-15 22:00,EWR,0,8,10,70,38,1014.2,0,0,0,0,N,economy,90805993,bishoy,female,,1,6:38:03 PM
22-05-15 22:00,Manhattan,3193,8,10,70,38,1014.2,0,0,0,0,N,accessibility,48465797,doha,female,,1,7:08:03 PM
22-05-15 22:00,Queens,553,8,10,70,38,1014.2,0,0,0,0,N,economy,73597757,sarah,female,,1,3:41:07 PM
22-05-15 22:00,Staten Island,1,8,10,70,38,1014.2,0,0,0,0,N,accessibility,93925680,john,other,,1,3:13:37 PM
22-05-15 22:00,NA,2,8,10,70,38,1014.2,0,0,0,0,N,accessibility,3499508,kareem,other,,1,1:57:48 PM
22-05-15 23:00,Bronx,169,14,10,70,39,1014.6,0,0,0,0,N,premium,48793527,toka,male,,1,7:13:15 PM
22-05-15 23:00,Brooklyn,1160,14,10,70,39,1014.6,0,0,0,0,N,carpool,100105386,nada,female,,1,3:42:49 PM
22-05-15 23:00,EWR,0,14,10,70,39,1014.6,0,0,0,0,N,premium,66155981,sarah,male,,1,9:13:54 PM
22-05-15 23:00,Manhattan,3502,14,10,70,39,1014.6,0,0,0,0,N,accessibility,81438668,sameh,male,,1,10:21:53 AM
22-05-15 23:00,Queens,671,14,10,70,39,1014.6,0,0,0,0,N,economy,72842977,mahmoud,male,,1,4:39:27 PM
22-05-15 23:00,Staten Island,3,14,10,70,39,1014.6,0,0,0,0,N,premium,33532798,doha,other,,1,1:18:13 PM
22-05-15 23:00,NA,2,14,10,70,39,1014.6,0,0,0,0,N,accessibility,47383775,mohamod,female,,1,11:03:00 PM
23-05-15 0:00,Bronx,123,3,10,68,40,1015.5,0,0,0,0,N,accessibility,70920168,yousef,female,,1,7:17:32 PM
23-05-15 0:00,Brooklyn,1189,3,10,68,40,1015.5,0,0,0,0,N,accessibility,31461273,toka,female,,1,2:23:36 PM
23-05-15 0:00,EWR,0,3,10,68,40,1015.5,0,0,0,0,N,premium,51929069,doha,male,,1,9:17:19 PM
23-05-15 0:00,Manhattan,3119,3,10,68,40,1015.5,0,0,0,0,N,premium,12506733,abdallah,male,,1,5:53:11 PM
23-05-15 0:00,Queens,562,3,10,68,40,1015.5,0,0,0,0,N,premium,50337476,rahmah,other,,1,12:15:37 PM
23-05-15 0:00,Staten Island,2,3,10,68,40,1015.5,0,0,0,0,N,premium,22774257,kareem,male,,1,8:11:06 PM
23-05-15 0:00,NA,4,3,10,68,40,1015.5,0,0,0,0,N,economy,86002974,malek,female,,1,3:49:11 AM
23-05-15 1:00,Bronx,95,3,10,67,41,1017,0,0,0,0,N,accessibility,695890,amira,male,,1,9:12:05 PM
23-05-15 1:00,Brooklyn,1035,3,10,67,41,1017,0,0,0,0,N,economy,15077886,sabry,male,,1,11:43:37 PM
23-05-15 1:00,EWR,0,3,10,67,41,1017,0,0,0,0,N,premium,84969830,kareem,male,,1,9:53:32 PM
23-05-15 1:00,Manhattan,2447,3,10,67,41,1017,0,0,0,0,N,premium,40763447,abdulrahman,other,,1,12:08:07 PM
23-05-15 1:00,Queens,401,3,10,67,41,1017,0,0,0,0,N,economy,48244213,bishoy,female,,1,2:15:33 PM
23-05-15 1:00,Staten Island,1,3,10,67,41,1017,0,0,0,0,N,premium,19090422,malek,other,,1,7:37:56 PM
23-05-15 2:00,Bronx,73,10,10,66,34,1018.6,0,0,0,0,N,premium,52764771,sabry,other,,1,4:01:46 AM
23-05-15 2:00,Brooklyn,751,10,10,66,34,1018.6,0,0,0,0,N,economy,3401840,bishoy,male,,1,1:12:38 PM
23-05-15 2:00,EWR,0,10,10,66,34,1018.6,0,0,0,0,N,carpool,70165225,yara,male,,1,1:37:44 AM
23-05-15 2:00,Manhattan,1673,10,10,66,34,1018.6,0,0,0,0,N,premium,44461925,sameh,other,,1,3:55:16 PM
23-05-15 2:00,Queens,252,10,10,66,34,1018.6,0,0,0,0,N,accessibility,61058281,bishoy,other,,1,11:38:39 AM
23-05-15 2:00,Staten Island,5,10,10,66,34,1018.6,0,0,0,0,N,accessibility,41925848,mohamod,female,,1,11:49:03 AM
23-05-15 2:00,NA,2,10,10,66,34,1018.6,0,0,0,0,N,economy,59457725,amira,female,,1,6:23:32 AM
23-05-15 3:00,Bronx,56,3,10,63,32,1020.1,0,0,0,0,N,premium,32493032,abdulrahman,female,,1,10:39:55 PM
23-05-15 3:00,Brooklyn,580,3,10,63,32,1020.1,0,0,0,0,N,premium,85693534,yousef,male,,1,4:04:27 PM
23-05-15 3:00,EWR,0,3,10,63,32,1020.1,0,0,0,0,N,premium,68377748,sarah,other,,1,7:40:41 PM
23-05-15 3:00,Manhattan,1268,3,10,63,32,1020.1,0,0,0,0,N,accessibility,20143217,hadeer,other,,1,1:33:35 AM
23-05-15 3:00,Queens,185,3,10,63,32,1020.1,0,0,0,0,N,premium,100860797,john,female,,1,4:15:29 PM
23-05-15 3:00,Staten Island,0,3,10,63,32,1020.1,0,0,0,0,N,premium,14058329,yara,female,,1,1:36:53 AM
23-05-15 4:00,Bronx,36,5,10,61,31,1021,0,0,0,0,N,economy,88111785,john,female,,1,12:41:24 PM
23-05-15 4:00,Brooklyn,429,5,10,61,31,1021,0,0,0,0,N,carpool,75628533,rahmah,other,,1,8:25:25 AM
23-05-15 4:00,EWR,0,5,10,61,31,1021,0,0,0,0,N,premium,9294520,ibrahim,female,,1,1:05:35 AM
23-05-15 4:00,Manhattan,1013,5,10,61,31,1021,0,0,0,0,N,economy,81344607,khalid,female,,1,5:25:42 AM
23-05-15 4:00,Queens,174,5,10,61,31,1021,0,0,0,0,N,carpool,72581090,moaz,male,,1,1:53:33 PM
23-05-15 4:00,Staten Island,0,5,10,61,31,1021,0,0,0,0,N,carpool,41866661,nada,female,,1,9:55:00 AM
